Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2AFJ5Yk27HDtIyaPVKRBYW,"Orlando Furioso, RV 728, Act II, Scene 4: Sorge l'Irato nembo","Vivaldi: Orlando Furioso","Antonio Vivaldi;Jean-Christophe Spinosi;Marie-Nicole Lemieux;Ensemble Matheus",2004-10-19,229120,6,false,1224596573,2024-01-06T06:06:05Z,"baroque,classical,concerto,early music,opera","naïve classique",0.566,0.399,7,-14.358,1,0.0624,0.982,0.0844,0.567,0.479,109.291,4
spotify:track:4Z9NjZthRYiY4pjcScpWsc,"Orlando furioso, RV 728 / Act 2: ""Ah fuggi rapido""","Vivaldi: Orlando furioso, RV 728: ""Ah fuggi rapido""","Antonio Vivaldi;Cecilia Bartoli;Ensemble Matheus;Jean-Christophe Spinosi",2018-10-12,141920,23,false,1224596573,2024-01-06T06:19:34Z,"baroque,classical,concerto,early music,opera,classical crossover","Decca Music Group Ltd.",0.584,0.477,0,-12.619,1,0.0617,0.952,0.000731,0.0798,0.676,126.426,4
spotify:track:4CVRihtvO9vxB41GumGK39,"L'olimpiade, RV 725: Siam navi all'onde algenti. Aminta, aria","Vivaldi: L'olimpiade","Antonio Vivaldi;Laura Giornado;Concerto Italiano;Rinaldo Alessandrini",2007-01-01,379386,12,false,1224596573,2024-01-06T06:21:38Z,"baroque,classical,concerto,early music,renaissance,opera,choral","naïve classique",0.335,0.206,6,-17.811,1,0.0447,0.94,0.00307,0.147,0.464,159.406,4
spotify:track:2kkcbZ8ldVHZ7D3WjAlNWU,"Il Giustino, RV 717, Act I, Sinfonia: I. Allegro","Vivaldi: Il Giustino","Antonio Vivaldi;Accademia Bizantina;Ottavio Dantone",2018-11-16,147280,9,false,1224596573,2024-01-06T06:25:49Z,"baroque,classical,concerto,early music,opera,chamber music","naïve classique",0.47,0.304,6,-16.587,1,0.0373,0.711,0.93,0.316,0.499,136.038,4
spotify:track:0EWL48tW9yV7F67woFlpDG,"L'olimpiade, RV 725: Lo seguitai felice. Megacle, aria","Vivaldi: L'olimpiade","Antonio Vivaldi;Sara Mingardo;Concerto Italiano;Rinaldo Alessandrini",2007-01-01,360146,9,false,1224596573,2024-01-06T06:22:19Z,"baroque,classical,concerto,early music,opera,choral,renaissance","naïve classique",0.355,0.22,9,-17.036,1,0.0435,0.947,0.0000308,0.135,0.447,149.411,4
spotify:track:5EMlcfqNoYaQZFmdDSDlnE,"Vivaldi: Catone in Utica, RV 705: ""Come in vano il mare irato""","Vivaldi ""Pyrotechnics"" - Opera Arias","Antonio Vivaldi;Fabio Biondi;Europa Galante;Vivica Genaux",2009-11-13,327866,3,false,1224596573,2024-01-06T06:23:36Z,"baroque,classical,concerto,early music,opera","Warner Classics",0.454,0.288,6,-17.62,1,0.0501,0.913,0.0888,0.0508,0.635,139.503,4
spotify:track:0J6KkkcDCF9CUrDw2zvoc7,"Argippo, RV Anh. 137, Act II, Scene 7: ""Aria/ Io son rea dell’ onor mio"" (Zanaida)","Vivaldi: Argippo","Antonio Vivaldi;Europa Galante;Fabio Biondi;Delphine Galou",2020-11-20,342794,4,false,1224596573,2024-01-06T07:50:59Z,"baroque,classical,concerto,early music,opera","Naïve, a Label of Believe Group",0.531,0.448,0,-12.421,0,0.0525,0.948,0.0000411,0.154,0.625,121.049,4
spotify:track:6lxZXh3nyxEGpKAdoyXT2u,"Vivaldi: Farnace, RV 711: ""Ricordati che sei"" (Farnace)","Vivaldi ""Pyrotechnics"" - Opera Arias","Antonio Vivaldi;Fabio Biondi;Europa Galante;Vivica Genaux",2009-11-13,225906,2,false,1224596573,2024-01-06T06:25:13Z,"baroque,classical,concerto,early music,opera","Warner Classics",0.499,0.201,1,-17.873,1,0.0399,0.951,0.0000104,0.0872,0.661,107.617,4
spotify:track:2KFQG3fyuhhdJeGEW4vB8x,"Il Giustino, RV 717, Act I, Scene 8: Vedrò con mio diletto (Anastasio)","Vivaldi: Il Giustino","Antonio Vivaldi;Accademia Bizantina;Ottavio Dantone;Silke Gäng",2018-11-16,285800,12,false,1224596573,2024-01-06T06:28:58Z,"baroque,classical,concerto,early music,opera,chamber music","naïve classique",0.355,0.112,10,-17.834,0,0.0407,0.966,0.00000154,0.109,0.152,135.44,4
spotify:track:3KOhynpFlqTaJAtwlj0iLC,"Il Giustino, RV 717, Act II, Scene 8: Senti l’aura che leggiera (Leocasta)","Vivaldi: Il Giustino","Antonio Vivaldi;Accademia Bizantina;Ottavio Dantone;Veronica Cangemi",2018-11-16,212320,3,false,1224596573,2024-01-06T06:31:06Z,"baroque,classical,concerto,early music,opera,chamber music","naïve classique",0.383,0.171,8,-17.825,1,0.0418,0.939,0.0089,0.109,0.334,72.092,4
spotify:track:1srjXejbripNNhfzvxfLdM,"Juditha Triumphans, RV 644 - Prima parte: Aria ""Agitata infido flatu"" (Juditha)","Vivaldi: Juditha Triumphans (Extraits / Highlights)","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis;Magdalena Kožená",2007-10-16,253280,0,false,1224596573,2024-01-06T06:35:58Z,"baroque,classical,concerto,early music,opera","naïve classique",0.286,0.167,7,-21.682,0,0.0398,0.932,0.000289,0.105,0.198,130.077,4
spotify:track:7bFDMqwyyYFGZFfXADj8ms,"Juditha Triumphans, RV 644 - Seconda parte: Aria ""Armatae face, et anguibus"" (Vagaus)","Vivaldi: Juditha Triumphans (Extraits / Highlights)","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis;Marina Comparato",2007-10-16,200253,0,false,1224596573,2024-01-06T06:37:14Z,"baroque,classical,concerto,early music,opera","naïve classique",0.405,0.359,0,-16.621,0,0.0411,0.855,0.00409,0.245,0.604,124.521,4
spotify:track:5skx65AKZ2J8Wu1RcrlMCC,"Farnace, RV 711, Act I, Scene 1: Ricordati che sei: (Farnace)","Vivaldi: Farnace","Antonio Vivaldi;Le Concert Des Nations;Jordi Savall;Furio Zanasi",2002,218813,4,false,1224596573,2024-01-06T06:38:17Z,"baroque,classical,concerto,early music,renaissance,medieval,opera,gregorian chant","naïve classique",0.479,0.472,11,-10.07,1,0.0405,0.902,0.0000268,0.496,0.509,111.108,4
spotify:track:1Txw9hsabRn18DCiGUD5by,"Ottone in villa, RV 729, Act I Scene XI: II. Aria Gelosia","Rossini, Vivaldi, Bach","Antonio Vivaldi;Giovanni Antonini;Il Giardino Armonico;Julia Lezhneva",2013-10-04,196306,3,false,1224596573,2024-01-06T06:47:04Z,"baroque,classical,concerto,early music,opera,chamber music","naïve classique",0.401,0.144,11,-21.005,1,0.044,0.972,0.000347,0.378,0.187,137.494,4
spotify:track:6nTRUrfL6oaEKYI2jjLUV2,"Juditha Triumphans, RV 644 - Sinfonia: I. Allegro","Vivaldi: Juditha Triumphans (Extraits / Highlights)","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis",2007-10-16,338666,0,false,1224596573,2024-01-06T06:35:05Z,"baroque,classical,concerto,early music,opera","naïve classique",0.39,0.225,2,-18.177,1,0.0394,0.87,0.855,0.0939,0.344,126.47,4
spotify:track:6Kwe6hPBz1HiBdGXa9sE6L,"Farnace, RV 711, Act III, Scene 4: Scherza l'aura lusinghiera: (Gilade)","Vivaldi: Farnace","Antonio Vivaldi;Le Concert Des Nations;Jordi Savall;Elisabetta Scano",2002,231560,2,false,1224596573,2024-01-06T06:41:58Z,"baroque,classical,concerto,early music,renaissance,medieval,opera","naïve classique",0.445,0.215,8,-15.396,1,0.0606,0.923,0.0000145,0.259,0.387,73.089,4
spotify:track:4f1VN0IktrVbfCRqfv6DRn,"Atenaide, RV 702: Aria ""Cormio che Prigion Sei""","Vivaldi: Atenaide","Antonio Vivaldi;Modo Antiquo;Federico Maria Sardelli;Nathalie Stutzmann",2007-09-18,255373,4,false,1224596573,2024-01-06T06:57:34Z,"baroque,classical,concerto,early music,opera","naïve classique",0.451,0.0238,10,-26.51,1,0.0535,0.975,0.000429,0.0761,0.225,82.009,4
spotify:track:0PUSZaJThl1oi0m6X8zsk0,"Argippo, RV Anh. 137, Act I, Scene 4: ""Aria. Anche in mezzo a perigliosa"" (Argippo)","Vivaldi: Argippo","Antonio Vivaldi;Antonio Galeazzi;Europa Galante;Fabio Biondi;Emőke Baráth",2020-11-20,242331,3,false,1224596573,2024-01-06T07:42:00Z,"baroque,classical,concerto,early music,opera,impressionism","Naïve, a Label of Believe Group",0.467,0.355,2,-12.887,1,0.0423,0.933,0.00114,0.306,0.606,126.222,4
spotify:track:5z2cPIE9Lvl4x7AMsRrp6f,"Juditha triumphans, RV 644: II. ""Agigtata infido glatu diu""","A Baroque Feast (Extended)","Antonio Vivaldi;Matthew White;Jeanne Lamon;Tafelmusik Baroque Orchestra",2014-12-09,365266,0,false,1224596573,2024-01-06T08:02:37Z,"baroque,classical,concerto,early music","Analekta",0.242,0.0183,11,-29.494,1,0.0442,0.968,0.0572,0.267,0.185,103.106,4
spotify:track:2FyUNUynU0bC9ZkbI275Co,"Juditha Triumphans, RV 644 - Prima parte: Aria ""Veni, me sequere fida"" (Juditha)","Vivaldi: Juditha Triumphans (Extraits / Highlights)","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis;Magdalena Kožená",2007-10-16,440946,0,false,1224596573,2024-01-06T08:06:37Z,"baroque,classical,concerto,early music,opera","naïve classique",0.26,0.0162,10,-29.754,1,0.0459,0.985,0.00797,0.0762,0.0714,111.8,4
spotify:track:015q8MIL9aKi6AT9pacpoo,"L'olimpiade, RV 725: Gemo in un punto e fremo. Licida, aria","Vivaldi: L'olimpiade","Antonio Vivaldi;Sara Mingardo;Concerto Italiano;Rinaldo Alessandrini",2007-01-01,199426,14,false,1224596573,2024-01-06T08:08:02Z,"baroque,classical,concerto,early music,opera,choral,renaissance","naïve classique",0.324,0.261,4,-16.33,0,0.0518,0.97,0.000858,0.356,0.635,175.244,4
spotify:track:54edM1K8dUVyHBdTJQPJ6Z,"La verità in cimento, RV 739: Anima mia, mio ben. Mamud, Rustena, Damira, Zelim & Melindo, quintetto","Vivaldi: La verità in cimento","Antonio Vivaldi;Anthony Rolfe Johnson;Guillemette Laurens;Nathalie Stutzmann;Philippe Jaroussky;Sara Mingardo;Ensemble Matheus;Jean-Christophe Spinosi",2002-01-01,238733,4,false,1224596573,2024-01-06T22:16:42Z,"baroque,classical,concerto,early music,choral,opera,renaissance,medieval","naïve classique",0.468,0.251,6,-16.368,0,0.215,0.956,0,0.104,0.179,80.365,3
spotify:track:57ZgiL1tT22oAsPI035HbY,"Farnace, RV 711: Air ""Gelido in ogni vena""","Vivaldi","Antonio Vivaldi;Lea Desandre;Jupiter;Thomas Dunford",2019-10-25,649160,20,false,1224596573,2024-01-08T18:33:06Z,"baroque,classical,concerto,early music,opera,renaissance","Alpha Classics",0.256,0.141,4,-17.337,0,0.0371,0.938,0.0192,0.0817,0.063,114.527,4
spotify:track:3LP8w4zuWnGXIzR7WOEwOo,"Griselda, RV 718, Act I, Scene 12: Ho il cor gia lacero (Griselda)","Vivaldi: Griselda","Antonio Vivaldi;Jean-Christophe Spinosi;Marie-Nicole Lemieux;Ensemble Matheus",2006-08-29,229533,5,false,1224596573,2024-01-09T00:21:52Z,"baroque,classical,concerto,early music,opera","naïve classique",0.591,0.31,5,-15.545,0,0.0773,0.96,0.00155,0.328,0.652,130.878,4
spotify:track:4Cw2Qq1OkqtKVeZHSqrSHn,"Griselda, RV 718, Act II, Scene 2: Agitata da due venti (Costanza)","Vivaldi: Griselda","Antonio Vivaldi;Jean-Christophe Spinosi;Ensemble Matheus;Veronica Cangemi",2006-08-29,321773,10,false,1224596573,2024-01-09T00:22:24Z,"baroque,classical,concerto,early music,opera","naïve classique",0.492,0.21,10,-17.08,1,0.0583,0.944,0.246,0.247,0.641,138.402,4
spotify:track:2xgG95N8IZoSKCqatYTYEf,"Griselda, RV 718, Act II, Scene 7: Scocca dardi l’altero tuo ciglio (Ottone)","Vivaldi: Griselda","Antonio Vivaldi;Jean-Christophe Spinosi;Ensemble Matheus;Simone Kermes",2006-08-29,403693,5,false,1224596573,2024-01-09T00:22:41Z,"baroque,classical,concerto,early music,opera","naïve classique",0.414,0.267,0,-16.992,1,0.0668,0.95,0.000119,0.544,0.483,81.103,4
spotify:track:2eb8NYCYmSUYn9RZWZ1A6q,"Griselda, RV 718, Act I, Scene 5: Vede orgogliosa l’onda (Ottone)","Vivaldi: Griselda","Antonio Vivaldi;Jean-Christophe Spinosi;Ensemble Matheus;Simone Kermes",2006-08-29,503080,16,false,1224596573,2024-01-09T00:27:06Z,"baroque,classical,concerto,early music,opera","naïve classique",0.192,0.0396,7,-24.473,1,0.0539,0.975,0.00778,0.13,0.0568,84.48,4
spotify:track:4YGu9n1XVRVZyTLhgKUU6s,"Ottone in villa, RV 729, Act I, Scene 7: Frema pur","Vivaldi: Ottone in villa","Antonio Vivaldi;Giovanni Antonini;Il Giardino Armonico;Sonia Prina",2010-11-08,265253,6,false,1224596573,2024-01-09T00:28:44Z,"baroque,classical,concerto,early music,opera,chamber music","Naive",0.33,0.124,1,-24.05,0,0.0733,0.973,0.0000324,0.137,0.154,94.156,3
spotify:track:2CDKrvrVFEHf65glcjW1BS,"Ottone in villa, RV 729, Act II, Scene 6: Leggi almeno, tiranna infedele","Vivaldi: Ottone in villa","Antonio Vivaldi;Giovanni Antonini;Il Giardino Armonico;Julia Lezhneva",2010-11-08,335746,18,false,1224596573,2024-01-09T00:30:17Z,"baroque,classical,concerto,early music,opera,chamber music","Naive",0.157,0.0205,4,-28.201,1,0.0593,0.988,0.0004,0.138,0.0791,83.616,4
spotify:track:263nD4zRVf848yZhoHH7Jf,"La fida ninfa, RV 714, Act II, Scene 9: Qual serpe tortuosa (Aria Osmino)","Vivaldi: La fida ninfa","Antonio Vivaldi;Jean-Christophe Spinosi;Ensemble Matheus;Philippe Jaroussky",2009-01-05,214293,3,false,1224596573,2024-01-09T02:07:35Z,"baroque,classical,concerto,early music,opera","naïve classique",0.516,0.281,2,-13.362,1,0.0475,0.906,0.0000715,0.366,0.326,105.072,4
spotify:track:3BHygltemccuoq0vGZzE0i,"La fida ninfa, RV 714, Act II, Scene 11: Non tempesta che glalberi sfronda (Aria Narete)","Vivaldi: La fida ninfa","Antonio Vivaldi;Jean-Christophe Spinosi;Ensemble Matheus;Topi Lehtipuu",2009-01-05,276320,4,false,1224596573,2024-01-09T02:10:23Z,"baroque,classical,concerto,early music,opera,choral","naïve classique",0.519,0.391,7,-16.307,1,0.0704,0.892,0.0204,0.134,0.516,120.099,4
spotify:track:440OxkZyqU6C38dLGkNDdb,"La fida ninfa, RV 714, Act II, Scene 3: Recitativo (Narete, Oralto)","Vivaldi: La fida ninfa","Antonio Vivaldi;Jean-Christophe Spinosi;Lorenzo Regazzo;Ensemble Matheus;Topi Lehtipuu",2009-01-05,547333,16,false,1224596573,2024-01-09T02:14:43Z,"baroque,classical,concerto,early music,opera,choral","naïve classique",0.266,0.149,4,-17.892,0,0.0537,0.926,0.0943,0.105,0.0741,69.377,4
spotify:track:2GgJTVfwEd97GkEqFGOvj2,"Orlando finto pazzo, RV 727, Act III, Scene 11: Andero, volero, gridero (Origille)","Vivaldi: Orlando finto pazzo","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis;Sonia Prina",2004-04-27,102066,4,false,1224596573,2024-01-09T02:25:20Z,"baroque,classical,concerto,early music,opera","naïve classique",0.5,0.493,7,-14.967,0,0.0374,0.916,0.0000642,0.611,0.881,131.035,4
spotify:track:5fcqyTmjzOIYcYxVjOzIEM,"Orlando finto pazzo, RV 727, Act II, Scene 14: Se garrisce la rondinella (Ersilla)","Vivaldi: Orlando finto pazzo","Antonio Vivaldi;Alessandro De Marchi;Gemma Bertagnolli;Academia Montis Regalis",2004-04-27,288986,1,false,1224596573,2024-01-09T02:26:56Z,"baroque,classical,concerto,early music,opera,fado","naïve classique",0.352,0.113,5,-17.122,1,0.0564,0.96,0.000274,0.174,0.33,74.669,4
spotify:track:3aOlgs9BXUypWdlZrwvJjH,"Orlando finto pazzo, RV 727, Act I, Scene 5: Se in ogni guardo (Argillano)","Vivaldi: Orlando finto pazzo","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis;Manuela Custer",2004-04-27,256800,2,false,1224596573,2024-01-09T02:28:09Z,"baroque,classical,concerto,early music,opera","naïve classique",0.398,0.22,7,-19.881,1,0.0535,0.977,0.027,0.109,0.0964,122.215,4
spotify:track:3ZnNoedyDkSMwMqTqDy58u,"Orlando finto pazzo, RV 727, Act I, Scene 11: Nel ricetto","Vivaldi: Orlando finto pazzo","Antonio Vivaldi;Alessandro De Marchi;Academia Montis Regalis;Antonio Abete;Coro Del Teatro Di Torino",2004-04-27,221800,1,false,1224596573,2024-01-09T02:32:38Z,"baroque,classical,concerto,early music,opera","naïve classique",0.311,0.097,0,-20.281,1,0.0465,0.941,0.00957,0.183,0.15,112.499,4
spotify:track:1DTDvKCLPkymcJzD9kmEzW,"Orlando finto pazzo, RV 727, Act III, Scene 7: Sperai la pace (Ersilla)","Vivaldi: Orlando finto pazzo","Antonio Vivaldi;Alessandro De Marchi;Gemma Bertagnolli;Academia Montis Regalis",2004-04-27,229200,1,false,1224596573,2024-01-09T02:42:50Z,"baroque,classical,concerto,early music,opera,fado","naïve classique",0.401,0.186,7,-16.651,1,0.066,0.973,0.000228,0.563,0.475,124.892,4
spotify:track:0uQFitquzIYINos8wLhfxI,"Dorilla in Tempe, RV 709, Act I, Scene 1: Sinfonia. Allegro - Dell’ aura al sussurrar","Vivaldi: Dorilla in Tempe, RV 709","Antonio Vivaldi;I Barocchisti;Diego Fasolis;Coro della Radiotelevisione Svizzera",2017-12-01,202080,13,false,1224596573,2024-01-09T05:41:24Z,"baroque,classical,concerto,early music,opera","naïve classique",0.374,0.363,11,-13.346,1,0.036,0.915,0,0.11,0.375,139.726,4
spotify:track:1FrwX1oXpk19ywdKnuzUPF,"Dorilla in Tempe, RV 709, Act II, Scene 6: Se amarti non poss’io (Aria) (Dorilla)","Vivaldi: Dorilla in Tempe, RV 709","Antonio Vivaldi;I Barocchisti;Diego Fasolis;Romina Basso",2017-12-01,213600,1,false,1224596573,2024-01-09T05:55:20Z,"baroque,classical,concerto,early music,opera","naïve classique",0.452,0.25,6,-14.882,0,0.0354,0.958,0,0.0798,0.517,107.691,4
spotify:track:4TJz8euCoKByRwhGXA3UkX,"Dorilla in Tempe, RV 709, Act III, Scene 3: Fidi amanti al vostro amore (Aria) (Nomio)","Vivaldi: Dorilla in Tempe, RV 709","Antonio Vivaldi;I Barocchisti;Diego Fasolis;Marina de Liso",2017-12-01,317866,2,false,1224596573,2024-01-09T06:01:17Z,"baroque,classical,concerto,early music,opera","naïve classique",0.549,0.365,1,-14.991,0,0.0386,0.949,0,0.13,0.606,125.557,4
spotify:track:0gErcntQrupCgVBcJPENVn,"Sum in medio tempestatum, RV 632: I. Sum in medio tempestatum","Hommage à Vivaldi","Antonio Vivaldi;Vivica Genaux;Bach Consort Wien;Rubén Dubrovsky",2018-07-20,416490,1,false,1224596573,2024-01-09T06:03:08Z,"baroque,classical,concerto,early music,opera","Sony Classical/Sony Music",0.291,0.378,4,-13.351,1,0.0497,0.966,0.457,0.156,0.413,83.708,4
spotify:track:6K5l92MygFl8j5FlZSkAW8,"Vivaldi: Ercole sul Termodonte, RV 710: Sinfonia","Vivaldi: Ercole sur Termodonte, RV 710","Antonio Vivaldi;Europa Galante;Fabio Biondi",2010-11-26,263360,6,false,1224596573,2024-01-09T06:08:48Z,"baroque,classical,concerto,early music,opera","Warner Classics",0.336,0.235,11,-15.813,1,0.0384,0.905,0.744,0.295,0.368,137.485,4
spotify:track:73M5TJ9RbBR0FVUE53npHY,"Vivaldi: Ercole sul Termodonte, RV 710, Act 2: Aria. ""Scorre il fiume mormorando"" (Teseo)","Vivaldi: Ercole sur Termodonte, RV 710","Antonio Vivaldi;Fabio Biondi;Europa Galante;Romina Basso",2010-11-26,256399,1,false,1224596573,2024-01-09T06:10:46Z,"baroque,classical,concerto,early music,opera","Warner Classics",0.516,0.312,1,-16.973,1,0.0542,0.979,0.00921,0.079,0.71,131.98,4
spotify:track:6HcQdMArLigoMaoBE8kneO,"Vivaldi: Ercole sul Termodonte, RV 710, Act 2: Aria. ""Onde chiare che sussurrate"" (Ippolita)","Vivaldi: Ercole sur Termodonte, RV 710","Antonio Vivaldi;Fabio Biondi;Europa Galante;Joyce DiDonato",2010-11-26,324200,4,false,1224596573,2024-01-09T17:07:35Z,"baroque,classical,concerto,early music,opera","Warner Classics",0.348,0.146,6,-19.315,1,0.056,0.975,0.00131,0.181,0.191,139.77,4
spotify:track:0j9pq7FhBfUCCNlHFLyX3x,"Orlando Furioso, RV 728, Act II, Scene 5: Qual candido fiore","Vivaldi: Orlando Furioso","Antonio Vivaldi;Jean-Christophe Spinosi;Ensemble Matheus;Blandine Staskiewicz",2004-10-19,164946,5,false,1224596573,2024-01-14T17:16:15Z,"baroque,classical,concerto,early music,opera","naïve classique",0.568,0.0992,10,-19.439,1,0.0487,0.961,0.00000236,0.447,0.369,113.251,4
spotify:track:21ogfxOjrSbYEhrK4TR3m3,"Orlando Furioso, RV 728, Act I, Scene 5: Nel profondo","Vivaldi: Orlando Furioso","Antonio Vivaldi;Jean-Christophe Spinosi;Marie-Nicole Lemieux;Ensemble Matheus",2004-10-19,237720,10,false,1224596573,2024-01-20T20:26:27Z,"baroque,classical,concerto,early music,opera","naïve classique",0.491,0.308,7,-16.589,1,0.0671,0.957,0.0136,0.156,0.415,132.035,4
spotify:track:02Q5eLqNKCUKNJcG9iror5,"Orlando Furioso, RV 728, Act II, Scene 11: Cosi potessi anch'io","Vivaldi: Orlando Furioso","Antonio Vivaldi;Jean-Christophe Spinosi;Jennifer Larmore;Ensemble Matheus",2004-10-19,466506,15,false,1224596573,2024-01-21T03:55:07Z,"baroque,classical,concerto,early music,opera","naïve classique",0.342,0.0696,3,-22.44,1,0.0686,0.977,0.000715,0.105,0.0968,77.02,4
