Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0FQMm7SowoOOuL9ugrnSv4,"Piano Concerto No. 1 in F Major, K. Anh. A7 (K. 37): II. Andante (After Anon.) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,307933,2,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.319,0.0797,0,-29.621,1,0.032,0.694,0.000306,0.229,0.0745,100.121,4
spotify:track:61zdWn4uaiyxJpSc5qdF4C,"Piano Concerto No. 1 in F Major, K. Anh. A7 (K. 37): III. Allegro (Honauer, Op. 2 No. 3) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,389026,2,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.363,0.16,5,-20.658,1,0.038,0.481,0.000229,0.123,0.333,139.414,3
spotify:track:2jDJezlyS0iAqeM4U7S3TS,"Piano Concerto No. 2 in B-Flat Major, K. Anh. A8 (K. 39): I. Allegro spiritoso (After Raupach, Op. 1/1) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,308866,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.331,0.14,10,-20.261,1,0.0406,0.778,0.0000634,0.0879,0.219,118.05,4
spotify:track:0nVE7vKdEK2bQS6mlcR1NP,"Piano Concerto No. 2 in B-Flat Major, K. Anh. A8 (K. 39): II. Andante staccato (After Schobert, Op. 17/2) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,458346,2,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.385,0.265,0,-24.612,1,0.038,0.509,0.137,0.111,0.203,150.384,3
spotify:track:1q3jdwiyYC4gdloQ8eAJmL,"Piano Concerto No. 2 in B-Flat Major, K. Anh. A8 (K. 39): III. Molto allegro (After Raupach, Op. 1/1) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,251080,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.352,0.179,10,-20.862,1,0.0361,0.79,0.0000627,0.147,0.273,72.966,4
spotify:track:5Bp3ee8T3GSvUWeoqLH48D,"Piano Concerto No. 3 in D Major, K. Anh. A9 (K. 40): I. Allegro maestoso (After Honauer, Op. 2/1) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,304693,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.332,0.193,2,-21.163,1,0.0406,0.653,0.00607,0.129,0.264,134.258,4
spotify:track:7nVhuJmlSwnM8fU2YQlHgK,"Piano Concerto No. 3 in D Major, K. Anh. A9 (K. 40): II. Andante (After Eckard, Op. 1/4) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,234346,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.267,0.0838,9,-27.641,1,0.0343,0.773,0.0000981,0.255,0.214,112.395,3
spotify:track:4NCsTrpxRx7FjshRjjiPWc,"Piano Concerto No. 3 in D Major, K. Anh. A9 (K. 40): III. Presto (After C.P.E. Bach, H. 81) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,276866,2,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.246,0.259,9,-19.193,1,0.102,0.459,0.0011,0.105,0.303,51.263,4
spotify:track:3ir30IbCdwgx9at3fAp1sf,"Piano Concerto No. 4 in G Major, K. Anh. A16 (K. 41): I. Allegro (After Honauer, Op. 1/1) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,289173,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.358,0.148,7,-22.153,1,0.0357,0.773,0.0000816,0.429,0.171,133.323,3
spotify:track:04k0t3KAutXhjk1Yidd6Ji,"Piano Concerto No. 4 in G Major, K. Anh. A16 (K. 41): II. Andante (After Raupach, Op. 1/1) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,237613,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.25,0.0514,7,-27.061,0,0.0296,0.556,0.0000497,0.121,0.0724,82.977,4
spotify:track:0vjl3VQBWnBBDkHUIcQOsT,"Piano Concerto No. 4 in G Major, K. Anh. A16 (K. 41): III. Allegro (After Honauer, Op. 1/1) - Performed on Harpsichord","Mozart: Piano Concertos Nos. 1-4","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",2001-02-01,233080,1,false,1224596573,2018-04-27T00:56:19Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.356,0.225,2,-20.902,1,0.0516,0.539,0.0000714,0.137,0.265,139.871,3
spotify:track:2DMLcICc7lSxdyh62UJ0WP,"Piano Concerto No. 11 in F major, K.413: 1. Allegro","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,570493,2,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.405,0.111,5,-25.318,1,0.0327,0.974,0.841,0.103,0.287,139.96,3
spotify:track:571ARxcNzB0LHWqY2yCJTo,"Piano Concerto No. 11 in F major, K.413: 2. Larghetto","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,414666,2,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.326,0.0385,10,-31.523,1,0.0312,0.978,0.852,0.218,0.0518,103.326,4
spotify:track:7eTEJCsXtkE34YijHHRe88,"Piano Concerto No. 11 in F major, K.413: 3. Tempo di menuetto","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,319826,2,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.376,0.0672,5,-27.114,1,0.0352,0.978,0.695,0.161,0.311,132.33,3
spotify:track:7kv57Gqnbeflt8sd3r6JTn,"Piano Concerto No. 13 in C major, K.415: 1. Allegro","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,646506,2,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.362,0.133,0,-21.712,1,0.0338,0.952,0.862,0.0536,0.295,138.214,4
spotify:track:2zkWddJwdbjZLfjd1CusJy,"Piano Concerto No. 13 in C major, K.415: 2. Andante","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,433493,1,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.293,0.0434,5,-30.065,1,0.0308,0.977,0.866,0.127,0.117,97.207,3
spotify:track:4XPuB8mvkHXTHJVAeYv8BS,"Piano Concerto No. 13 in C major, K.415: 3. Rondeau (Allegro)","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,499333,2,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.388,0.0981,0,-27.459,1,0.0372,0.968,0.87,0.224,0.163,140.191,3
spotify:track:5EPZthX0UGKESUiAOozDSK,"Rondo in A major, K. 386","Mozart: Piano Concertos Nos. 11 & 13; Rondo in A major","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1995-03-06,538000,1,false,1224596573,2018-04-27T00:56:35Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.38,0.101,1,-26.818,0,0.0376,0.974,0.908,0.15,0.268,146.798,4
spotify:track:6yymvL02DRLL23M7LAbCNB,"Piano Concerto No. 23 in A major, K.488: 1. Allegro","Mozart: Piano Concertos Nos. 22 & 23","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1998-03-06,686333,3,false,1224596573,2018-04-27T00:59:59Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.324,0.127,9,-24.182,1,0.0342,0.974,0.901,0.258,0.178,133.854,4
spotify:track:1rN04eOFCR9pjjqIJ21XOE,"Piano Concerto No. 23 in A major, K.488: 2. Andante","Mozart: Piano Concertos Nos. 22 & 23","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1998-03-06,378173,3,false,1224596573,2018-04-27T00:59:59Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.249,0.0386,6,-31.598,0,0.0362,0.961,0.932,0.14,0.0453,73.957,4
spotify:track:5S1plaDepoROp1YNspMLlP,"Piano Concerto No. 23 in A major, K.488: 3. Allegro assai","Mozart: Piano Concertos Nos. 22 & 23","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1998-03-06,482000,3,false,1224596573,2018-04-27T00:59:59Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.326,0.158,9,-22.464,1,0.0338,0.966,0.937,0.103,0.338,138.184,4
spotify:track:1vuANFwOxTGfJaJRP620Fy,"Piano Concerto No. 22 in E flat major, K.482: 1. Allegro","Mozart: Piano Concertos Nos. 22 & 23","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1998-03-06,763000,3,false,1224596573,2018-04-27T00:59:59Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.343,0.114,3,-23.048,1,0.0321,0.967,0.905,0.0882,0.265,137.174,4
spotify:track:0XKfdxNJEhfcu46f317E2C,"Piano Concerto No. 22 in E flat major, K.482: 2. Andante","Mozart: Piano Concertos Nos. 22 & 23","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1998-03-06,487493,3,false,1224596573,2018-04-27T00:59:59Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.221,0.0331,0,-31.936,0,0.036,0.978,0.748,0.103,0.112,82.927,3
spotify:track:1v4YvpqQWOXdAR2POOt6rN,"Piano Concerto No. 22 in E flat major, K.482: 3. Allegro - Andante cantabile - Tempo I","Mozart: Piano Concertos Nos. 22 & 23","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1998-03-06,715986,3,false,1224596573,2018-04-27T00:59:59Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.309,0.121,3,-26.371,1,0.0378,0.968,0.901,0.0891,0.152,154.678,3
spotify:track:19Np2wBcDXP379JnHhlmxg,"Piano Concerto No. 15 in B-Flat Major, K. 450: I. Allegro","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,676333,2,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.344,0.165,10,-25.729,1,0.033,0.933,0.913,0.0862,0.254,134.529,4
spotify:track:1cRO0JcU4BvwupEF8ZdAww,"Piano Concerto No. 15 in B-Flat Major, K. 450: II. Andante","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,325333,2,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.303,0.0637,8,-31.06,1,0.0318,0.957,0.898,0.129,0.0955,134.482,4
spotify:track:6JsgMBXdEWJxGgp2sshojU,"Piano Concerto No. 15 in B-Flat Major, K. 450: III. Finale. Allegro","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,468826,2,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.319,0.223,10,-24.432,1,0.0342,0.917,0.937,0.114,0.216,153.312,3
spotify:track:4tipQhOgCjDiYgDPrcDx4a,"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": I. Allegro","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,827173,2,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.345,0.142,9,-24.082,1,0.0333,0.912,0.873,0.0477,0.336,138.619,4
spotify:track:3nW2TLUiUCGIBDamzyCdf3,"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": II. Larghetto","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,394826,1,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.399,0.0366,9,-34.57,1,0.0319,0.939,0.76,0.12,0.0702,74.893,4
spotify:track:3May95saSTOAWJ85N1lRfN,"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": III. Allegretto","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,669333,1,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.324,0.121,2,-26.658,1,0.0386,0.937,0.907,0.0764,0.217,74.156,4
spotify:track:1WKyO0Y9PXmFZRVlL2lcJS,"Piano Concerto No. 15 in B-Flat Major, K. 450: II. Andante","Mozart: Piano Concertos Nos. 15 & 26 ""Coronation""","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-09-29,331506,1,false,1224596573,2018-04-27T01:00:12Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.298,0.0723,3,-30.933,1,0.0337,0.965,0.962,0.124,0.099,140.284,4
spotify:track:5vA3v71UpLYPl5GmXqpfNh,"Piano Concerto No. 17 In G, K.453: 1. Allegro","Mozart: Piano Concertos Nos. 17 & 20","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-05-05,730160,3,false,1224596573,2018-04-27T01:00:24Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.389,0.0919,7,-23.314,1,0.0352,0.96,0.812,0.475,0.16,136.668,4
spotify:track:5VZtczziHmE0WZRZmYE9VS,"Piano Concerto No. 17 In G, K.453: 2. Andante","Mozart: Piano Concertos Nos. 17 & 20","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-05-05,638000,2,false,1224596573,2018-04-27T01:00:24Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.299,0.0421,7,-30.382,1,0.0353,0.948,0.915,0.155,0.0396,105.491,4
spotify:track:1syQrpzyzxKLJJGsBPgLfP,"Piano Concerto No. 17 In G, K.453: 3. Allegretto","Mozart: Piano Concertos Nos. 17 & 20","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-05-05,444160,20,false,1224596573,2018-04-27T01:00:24Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.386,0.177,2,-23.983,1,0.0375,0.958,0.743,0.218,0.307,93.065,4
spotify:track:7MgwjO1u98y84nyqQgS6kB,"Piano Concerto No. 20 in D minor, K.466: 1. Allegro","Mozart: Piano Concertos Nos. 17 & 20","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-05-05,814666,7,false,1224596573,2018-04-27T01:00:24Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.377,0.156,2,-22.878,0,0.0359,0.926,0.849,0.233,0.141,136.652,4
spotify:track:1v6HQrsGf0yML5GrWP3s1m,"Piano Concerto No. 20 in D minor, K.466: 2. Romance","Mozart: Piano Concertos Nos. 17 & 20","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-05-05,536000,5,false,1224596573,2018-04-27T01:00:24Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.281,0.0715,10,-26.004,1,0.0297,0.974,0.857,0.0966,0.118,87.835,4
spotify:track:7x3Tt5MdS6zzUEJ9kM6ye1,"Piano Concerto No. 20 in D minor, K.466: 3. Rondo (Allegro assai)","Mozart: Piano Concertos Nos. 17 & 20","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1997-05-05,494333,5,false,1224596573,2018-04-27T01:00:24Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.387,0.186,2,-21.238,1,0.0331,0.928,0.946,0.0663,0.266,137.025,4
spotify:track:1FF5q0VGUugnegYj1SF8iR,"Piano Concerto No. 18 in B flat, K.456: 1. Allegro vivace","Mozart: Piano Concertos Nos. 18 & 19","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1996-05-13,786160,2,false,1224596573,2018-04-27T01:00:38Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.377,0.16,5,-22.499,1,0.0346,0.971,0.888,0.109,0.176,131.277,4
spotify:track:6hVwiIgSSmdGxesr32wgHv,"Piano Concerto No. 18 in B flat, K.456: 2. Andante un poco sostenuto","Mozart: Piano Concertos Nos. 18 & 19","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1996-05-13,587506,1,false,1224596573,2018-04-27T01:00:38Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.322,0.0905,2,-23.994,1,0.0355,0.976,0.814,0.24,0.0652,104.118,4
spotify:track:3CmJX9WAu8eFe3dMQ6zt70,"Piano Concerto No. 18 in B flat, K.456: 3. Allegro vivace","Mozart: Piano Concertos Nos. 18 & 19","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1996-05-13,479666,1,false,1224596573,2018-04-27T01:00:38Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.338,0.215,10,-23.718,1,0.0343,0.969,0.93,0.169,0.39,146.213,3
spotify:track:6ZTh1ioiAlRBATHQHDVoLx,"Piano Concerto No. 19 in F, K.459: 1. Allegro","Mozart: Piano Concertos Nos. 18 & 19","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1996-05-13,735826,1,false,1224596573,2018-04-27T01:00:38Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.423,0.136,5,-22.417,1,0.0351,0.978,0.902,0.109,0.255,77.424,4
spotify:track:3ZfMGkFjAel0LLtePhMnZm,"Piano Concerto No. 19 in F, K.459: 2. Allegretto","Mozart: Piano Concertos Nos. 18 & 19","Wolfgang Amadeus Mozart;Robert Levin;Academy of Ancient Music;Christopher Hogwood",1996-05-13,437333,1,false,1224596573,2018-04-27T01:00:38Z,"classical,classical piano,opera,chamber music,concerto,baroque,choral,early music","Decca Music Group Ltd.",0.334,0.0738,0,-26.209,1,0.0326,0.973,0.915,0.0918,0.0958,138.969,3
